storm_date,county,state,event_type,storm_tier,magnitude,predicted_customers,actual_customers,ci_low,ci_high,in_ci,predicted_major,actual_major,major_correct,predicted_critical,actual_critical,critical_correct,pct_error
2020-04-09 22:45:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,52.0,2312,3295.0,809,3815,True,True,True,True,False,False,True,29.8
2020-04-09 22:35:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,3295.0,809,3815,True,True,True,True,False,False,True,29.8
2020-04-09 22:40:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,3295.0,809,3815,True,True,True,True,False,False,True,29.8
2020-04-08 00:14:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-04-21 13:20:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,52.0,2037,141.0,713,3361,False,True,False,False,False,False,True,1344.7
2020-04-13 14:34:00,Suffolk,Massachusetts,High Wind,MODERATE,56.0,1766,4318.0,618,2914,False,True,True,True,False,False,True,59.1
2020-04-21 13:30:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,52.0,2880,10329.0,1008,4752,False,True,True,True,False,True,False,72.1
2020-04-21 14:02:00,Monmouth,New Jersey,Thunderstorm Wind,SEVERE,66.0,7209,1045.0,1802,12616,False,True,True,True,False,False,True,589.9
2020-04-09 22:50:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2312,3295.0,809,3815,True,True,True,True,False,False,True,29.8
2020-04-09 22:52:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,3295.0,809,3815,True,True,True,True,False,False,True,29.8
2020-04-08 00:20:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-04-21 14:29:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,10329.0,1008,4752,False,True,True,True,False,True,False,72.1
2020-04-09 22:52:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,3295.0,809,3815,True,True,True,True,False,False,True,29.8
2020-04-08 00:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-08-23 14:31:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-04-13 15:33:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,50.0,2880,2507.0,1008,4752,True,True,True,True,False,False,True,14.9
2020-04-13 15:36:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,51.0,2880,2507.0,1008,4752,True,True,True,True,False,False,True,14.9
2020-04-08 00:00:00,Allegheny,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5300,29006.0,1325,9275,False,True,True,True,False,True,False,81.7
2020-04-08 00:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-08-23 15:10:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,10743.0,806,3800,False,True,True,True,False,True,False,78.6
2020-08-23 15:12:00,Essex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2546,6617.0,891,4201,False,True,True,True,False,False,True,61.5
2020-04-13 11:00:00,Hartford,Connecticut,High Wind,MODERATE,50.0,2085,3475.0,730,3440,False,True,True,True,False,False,True,40.0
2020-04-09 12:52:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,55.0,2136,2621.0,748,3524,True,True,True,True,False,False,True,18.5
2020-04-09 12:53:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,56.0,2579,1093.0,903,4255,True,True,True,True,False,False,True,136.0
2020-04-09 13:10:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,56.0,2880,181.0,1008,4752,False,True,False,False,False,False,True,1491.2
2020-04-08 00:25:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-04-08 00:15:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-08-23 16:06:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,10743.0,806,3800,False,True,True,True,False,True,False,78.6
2020-08-23 16:15:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-08-23 16:20:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-08-23 16:35:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-08-23 17:10:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,10743.0,806,3800,False,True,True,True,False,True,False,78.6
2020-04-09 13:25:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,57.0,2880,181.0,1008,4752,False,True,False,False,False,False,True,1491.2
2020-04-09 13:29:00,Ocean,New Jersey,Thunderstorm Wind,SEVERE,62.0,7853,181.0,1963,13743,False,True,False,False,False,False,True,4238.7
2020-04-09 13:29:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,54.0,2880,181.0,1008,4752,False,True,False,False,False,False,True,1491.2
2020-08-23 17:55:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-08-23 18:05:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-08-23 16:18:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,54.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-04-09 13:39:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,53.0,2880,181.0,1008,4752,False,True,False,False,False,False,True,1491.2
2020-05-29 14:53:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,809.0,643,3033,True,True,False,False,False,False,True,127.2
2020-04-08 00:03:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-04-08 00:16:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-04-21 13:38:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1045.0,903,4255,True,True,True,True,False,False,True,146.8
2020-04-21 13:48:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1045.0,903,4255,True,True,True,True,False,False,True,146.8
2020-04-09 12:36:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,55.0,2136,2621.0,748,3524,True,True,True,True,False,False,True,18.5
2020-04-10 00:12:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,52.0,2880,6657.0,1008,4752,False,True,True,True,False,False,True,56.7
2020-04-08 00:04:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-08-22 09:38:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,14944.0,806,3800,False,True,True,True,False,True,False,84.6
2020-04-21 13:50:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,1045.0,903,4255,True,True,True,True,False,False,True,146.8
2020-05-29 18:51:00,Chittenden,Vermont,Thunderstorm Wind,MODERATE,50.0,1838,809.0,643,3033,True,True,False,False,False,False,True,127.2
2020-04-08 00:06:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-04-21 13:58:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,55.0,2579,1045.0,903,4255,True,True,True,True,False,False,True,146.8
2020-04-21 14:00:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,55.0,2880,10329.0,1008,4752,False,True,True,True,False,True,False,72.1
2020-04-08 00:06:00,Allegheny,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,1943,10971.0,680,3206,False,True,True,True,False,True,False,82.3
2020-04-08 00:11:00,Allegheny,Pennsylvania,Tornado,SEVERE,,3312,10971.0,828,5796,False,True,True,True,False,True,False,69.8
2020-08-23 14:43:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-08-23 14:45:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4913.0,780,3676,False,True,True,True,False,False,True,54.7
2020-08-23 14:46:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,10743.0,806,3800,False,True,True,True,False,True,False,78.6
2020-08-23 14:52:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,10743.0,806,3800,False,True,True,True,False,True,False,78.6
2020-08-27 13:10:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,1909.0,780,3676,True,True,True,True,False,False,True,16.7
2020-08-27 13:25:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,1909.0,780,3676,True,True,True,True,False,False,True,16.7
2020-08-27 13:30:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2333.0,806,3800,True,True,True,True,False,False,True,1.3
2020-08-02 14:13:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,50.0,2085,179370.0,730,3440,False,True,True,True,False,True,False,98.8
2020-08-22 16:10:00,Providence,Rhode Island,Thunderstorm Wind,MODERATE,50.0,2540,758.0,889,4191,False,True,False,False,False,False,True,235.1
2020-03-29 15:08:00,Allegheny,Pennsylvania,High Wind,MODERATE,50.0,1943,5642.0,680,3206,False,True,True,True,False,False,True,65.6
2020-04-09 11:00:00,Androscoggin,Maine,Winter Storm,MODERATE,,1557,27922.0,545,2569,False,True,True,True,False,True,False,94.4
2020-04-09 11:00:00,Kennebec,Maine,Winter Storm,MODERATE,,1663,42773.0,582,2744,False,True,True,True,False,True,False,96.1
2020-06-06 14:38:00,Providence,Rhode Island,Thunderstorm Wind,MODERATE,50.0,2540,3130.0,889,4191,True,True,True,True,False,False,True,18.8
2020-08-22 18:20:00,New Haven,Connecticut,Thunderstorm Wind,MODERATE,52.0,2102,465.0,736,3468,False,True,False,False,False,False,True,352.0
2020-08-25 16:51:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,52.0,2058,6310.0,720,3396,False,True,True,True,False,False,True,67.4
2020-06-28 12:29:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,1616.0,806,3800,True,True,True,True,False,False,True,42.5
2020-06-28 12:40:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,1616.0,806,3800,True,True,True,True,False,False,True,42.5
2020-06-28 13:00:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,50.0,1766,940.0,618,2914,True,True,False,False,False,False,True,87.9
2020-06-28 13:08:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,50.0,1766,940.0,618,2914,True,True,False,False,False,False,True,87.9
2020-08-25 17:22:00,Suffolk,New York,Thunderstorm Wind,MODERATE,52.0,2256,1970.0,790,3722,True,True,True,True,False,False,True,14.5
2020-06-28 13:37:00,Suffolk,Massachusetts,Thunderstorm Wind,MODERATE,50.0,1766,940.0,618,2914,True,True,False,False,False,False,True,87.9
2020-05-15 19:00:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,1401.0,879,4145,True,True,True,True,False,False,True,79.3
2020-05-15 18:55:00,Hillsborough,New Hampshire,Thunderstorm Wind,MODERATE,50.0,2512,1401.0,879,4145,True,True,True,True,False,False,True,79.3
2020-06-28 17:05:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,4222.0,780,3676,False,True,True,True,False,False,True,47.2
2020-06-29 14:12:00,Hartford,Connecticut,Thunderstorm Wind,MODERATE,50.0,2085,2031.0,730,3440,True,True,True,True,False,False,True,2.7
2020-08-03 20:45:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,52.0,2058,190956.0,720,3396,False,True,True,True,False,True,False,98.9
2020-08-03 20:45:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,52.0,2058,190956.0,720,3396,False,True,True,True,False,True,False,98.9
2020-08-03 20:53:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,52.0,2058,190956.0,720,3396,False,True,True,True,False,True,False,98.9
2020-08-03 20:13:00,Suffolk,New York,Thunderstorm Wind,MODERATE,50.0,2256,197669.0,790,3722,False,True,True,True,False,True,False,98.9
2020-08-03 20:40:00,Nassau,New York,Thunderstorm Wind,MODERATE,51.0,2235,141608.0,782,3688,False,True,True,True,False,True,False,98.4
2020-08-03 20:43:00,Fairfield,Connecticut,Thunderstorm Wind,MODERATE,52.0,2058,190956.0,720,3396,False,True,True,True,False,True,False,98.9
2020-08-12 15:03:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,52.0,2037,3094.0,713,3361,True,True,True,True,False,False,True,34.2
2020-08-03 20:14:00,Nassau,New York,Thunderstorm Wind,MODERATE,52.0,2235,141608.0,782,3688,False,True,True,True,False,True,False,98.4
2020-02-07 09:22:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 09:28:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 15:30:00,Suffolk,Massachusetts,High Wind,MODERATE,52.0,1766,969.0,618,2914,True,True,False,False,False,False,True,82.2
2020-02-07 09:30:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 09:46:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 09:50:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 09:51:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 09:54:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 10:04:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2164,1936.0,757,3571,True,True,True,True,False,False,True,11.8
2020-02-07 10:07:00,Montgomery,Pennsylvania,Thunderstorm Wind,SEVERE,60.0,5658,1936.0,1414,9902,True,True,True,True,False,False,True,192.3
2020-02-07 10:08:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1936.0,757,3571,True,True,True,True,False,False,True,11.8
2020-02-07 10:10:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2164,1936.0,757,3571,True,True,True,True,False,False,True,11.8
2020-02-07 10:18:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1936.0,757,3571,True,True,True,True,False,False,True,11.8
2020-02-07 11:06:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2136,1300.0,748,3524,True,True,True,True,False,False,True,64.3
2020-02-07 10:18:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,444.0,780,3678,False,True,False,False,False,False,True,402.0
2020-02-07 10:26:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2589,858.0,906,4272,False,True,False,False,False,False,True,201.7
2020-02-07 10:26:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2229,444.0,780,3678,False,True,False,False,False,False,True,402.0
2020-02-07 10:28:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,1936.0,757,3571,True,True,True,True,False,False,True,11.8
2020-06-10 22:11:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,7108.0,836,3940,False,True,True,True,False,False,True,66.4
2020-02-07 11:10:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,2101.0,903,4255,True,True,True,True,False,False,True,22.8
2020-02-07 11:26:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,50.0,2579,2101.0,903,4255,True,True,True,True,False,False,True,22.8
2020-02-07 10:30:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,858.0,906,4272,False,True,False,False,False,False,True,201.7
2020-02-07 10:32:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2589,858.0,906,4272,False,True,False,False,False,False,True,201.7
2020-02-07 10:32:00,Philadelphia,Pennsylvania,Thunderstorm Wind,MODERATE,55.0,2229,444.0,780,3678,False,True,False,False,False,False,True,402.0
2020-02-07 10:40:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,858.0,906,4272,False,True,False,False,False,False,True,201.7
2020-02-07 12:25:00,Philadelphia,Pennsylvania,High Wind,MODERATE,50.0,2229,444.0,780,3678,False,True,False,False,False,False,True,402.0
2020-02-07 11:00:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,52.0,2880,723.0,1008,4752,False,True,False,False,False,False,True,298.3
2020-02-07 11:02:00,Ocean,New Jersey,Thunderstorm Wind,MODERATE,56.0,2880,723.0,1008,4752,False,True,False,False,False,False,True,298.3
2020-06-10 22:08:00,Erie,New York,Thunderstorm Wind,MODERATE,51.0,2388,7108.0,836,3940,False,True,True,True,False,False,True,66.4
2020-02-07 11:36:00,Monmouth,New Jersey,Thunderstorm Wind,MODERATE,57.0,2579,2101.0,903,4255,True,True,True,True,False,False,True,22.8
2020-02-07 09:06:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-02-07 09:12:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,1380.0,809,3815,True,True,True,True,False,False,True,67.5
2020-07-02 19:30:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2685.0,806,3800,True,True,True,True,False,False,True,14.2
2020-07-02 17:04:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,490.0,780,3676,False,True,False,False,False,False,True,354.7
2020-07-02 16:44:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,490.0,780,3676,False,True,False,False,False,False,True,354.7
2020-07-02 17:10:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,490.0,780,3676,False,True,False,False,False,False,True,354.7
2020-07-02 17:10:00,Worcester,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2228,490.0,780,3676,False,True,False,False,False,False,True,354.7
2020-07-02 19:31:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2685.0,806,3800,True,True,True,True,False,False,True,14.2
2020-07-02 19:40:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2685.0,806,3800,True,True,True,True,False,False,True,14.2
2020-07-02 19:47:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2685.0,806,3800,True,True,True,True,False,False,True,14.2
2020-07-06 12:50:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,2969.0,757,3571,True,True,True,True,False,False,True,27.1
2020-07-06 13:05:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,2969.0,757,3571,True,True,True,True,False,False,True,27.1
2020-07-22 17:21:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,55.0,2136,6485.0,748,3524,False,True,True,True,False,False,True,67.1
2020-07-22 16:01:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6399.0,809,3815,False,True,True,True,False,False,True,63.9
2020-07-24 01:31:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,55.0,2136,1859.0,748,3524,True,True,True,True,False,False,True,14.9
2020-07-06 15:45:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,52.0,2037,7139.0,713,3361,False,True,True,True,False,False,True,71.5
2020-07-06 16:12:00,Nassau,New York,Thunderstorm Wind,MODERATE,51.0,2235,343.0,782,3688,False,True,False,False,False,False,True,551.6
2020-07-06 16:04:00,Westchester,New York,Thunderstorm Wind,SEVERE,62.0,4296,1611.0,1074,7518,True,True,True,True,False,False,True,166.7
2020-07-02 19:50:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2685.0,806,3800,True,True,True,True,False,False,True,14.2
2020-07-05 20:40:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2041.0,806,3800,True,True,True,True,False,False,True,12.8
2020-07-05 20:45:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2041.0,806,3800,True,True,True,True,False,False,True,12.8
2020-07-06 13:08:00,Bucks,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2589,2518.0,906,4272,True,True,True,True,False,False,True,2.8
2020-07-06 13:10:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,2969.0,757,3571,True,True,True,True,False,False,True,27.1
2020-07-22 17:23:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2136,6485.0,748,3524,False,True,True,True,False,False,True,67.1
2020-07-22 17:23:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,50.0,2136,6485.0,748,3524,False,True,True,True,False,False,True,67.1
2020-07-23 22:07:00,Chester,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2312,6399.0,809,3815,False,True,True,True,False,False,True,63.9
2020-07-08 14:26:00,Westchester,New York,Thunderstorm Wind,MODERATE,52.0,1724,2631.0,603,2845,True,True,True,True,False,False,True,34.5
2020-07-22 18:01:00,Bergen,New Jersey,Thunderstorm Wind,MODERATE,52.0,2037,2112.0,713,3361,True,True,True,True,False,False,True,3.6
2020-07-05 21:12:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2041.0,806,3800,True,True,True,True,False,False,True,12.8
2020-07-05 21:13:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2041.0,806,3800,True,True,True,True,False,False,True,12.8
2020-07-05 21:45:00,Middlesex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2303,2041.0,806,3800,True,True,True,True,False,False,True,12.8
2020-07-05 22:02:00,Essex,Massachusetts,Thunderstorm Wind,MODERATE,50.0,2546,261.0,891,4201,False,True,False,False,False,False,True,875.5
2020-07-06 13:28:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,2969.0,757,3571,True,True,True,True,False,False,True,27.1
2020-07-22 17:34:00,Middlesex,New Jersey,Thunderstorm Wind,MODERATE,55.0,2136,6485.0,748,3524,False,True,True,True,False,False,True,67.1
2020-07-30 22:06:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,6635.0,757,3571,False,True,True,True,False,False,True,67.4
2020-07-30 22:27:00,Montgomery,Pennsylvania,Thunderstorm Wind,MODERATE,50.0,2164,6635.0,757,3571,False,True,True,True,False,False,True,67.4
2020-07-22 18:26:00,Nassau,New York,Thunderstorm Wind,MODERATE,52.0,2235,5971.0,782,3688,False,True,True,True,False,False,True,62.6
2020-07-22 18:27:00,Nassau,New York,Thunderstorm Wind,SEVERE,61.0,5190,5971.0,1298,9082,True,True,True,True,False,False,True,13.1
2020-07-22 18:29:00,Nassau,New York,Thunderstorm Wind,SEVERE,61.0,5190,5971.0,1298,9082,True,True,True,True,False,False,True,13.1
2020-07-22 18:31:00,Nassau,New York,Thunderstorm Wind,SEVERE,61.0,5190,5971.0,1298,9082,True,True,True,True,False,False,True,13.1
2020-07-22 18:40:00,Nassau,New York,Thunderstorm Wind,SEVERE,61.0,5190,5971.0,1298,9082,True,True,True,True,False,False,True,13.1
